Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2014,Alabama,Age,Age 45-64,23.0
2014,Alabama,Age,Age 65 or older,9.4
2014,Alaska,Age,Age 18-24,18.9
2014,Alaska,Age,Age 25-44,22.6
2014,Alaska,Age,Age 45-64,20.8
2014,Alaska,Age,Age 65 or older,10.8
2014,Arizona,Age,Age 18-24,18.2
2014,Arizona,Age,Age 25-44,19.8
2014,Arizona,Age,Age 45-64,17.0
2014,Arizona,Age,Age 65 or older,9.0
2014,Arkansas,Age,Age 18-24,23.6
2014,Arkansas,Age,Age 25-44,30.7
2014,Arkansas,Age,Age 45-64,27.5
2014,Arkansas,Age,Age 65 or older,11.5
2014,California,Age,Age 18-24,11.5
2014,California,Age,Age 25-44,13.9
2014,California,Age,Age 45-64,14.8
2014,California,Age,Age 65 or older,8.0
2014,Colorado,Age,Age 18-24,16.1
2014,Colorado,Age,Age 25-44,19.6
2014,Colorado,Age,Age 45-64,15.0
2014,Colorado,Age,Age 65 or older,8.3
2014,Connecticut,Age,Age 18-24,13.0
2014,Connecticut,Age,Age 25-44,21.1
2014,Connecticut,Age,Age 45-64,16.3
2014,Connecticut,Age,Age 65 or older,7.0
2014,Delaware,Age,Age 18-24,24.8
2014,Delaware,Age,Age 25-44,23.9
2014,Delaware,Age,Age 45-64,20.1
2014,Delaware,Age,Age 65 or older,10.5
2014,District of Columbia,Age,Age 25-44,15.2
2014,District of Columbia,Age,Age 45-64,23.8
2014,District of Columbia,Age,Age 65 or older,9.0
2014,Florida,Age,Age 18-24,16.9
2014,Florida,Age,Age 25-44,22.8
2014,Florida,Age,Age 45-64,20.6
2014,Florida,Age,Age 65 or older,7.4
2014,Georgia,Age,Age 18-24,16.4
2014,Georgia,Age,Age 25-44,20.8
2014,Georgia,Age,Age 45-64,18.7
2014,Georgia,Age,Age 65 or older,8.1
2014,Hawaii,Age,Age 18-24,12.8
2014,Hawaii,Age,Age 25-44,18.5
2014,Hawaii,Age,Age 45-64,15.2
2014,Hawaii,Age,Age 65 or older,6.1
2014,Idaho,Age,Age 18-24,13.8
2014,Idaho,Age,Age 25-44,21.2
2014,Idaho,Age,Age 45-64,16.0
2014,Idaho,Age,Age 65 or older,8.0
2014,Illinois,Age,Age 18-24,14.1
2014,Illinois,Age,Age 25-44,18.9
2014,Illinois,Age,Age 45-64,18.2
2014,Illinois,Age,Age 65 or older,10.6
2014,Indiana,Age,Age 18-24,23.7
2014,Indiana,Age,Age 25-44,28.2
2014,Indiana,Age,Age 45-64,24.9
2014,Indiana,Age,Age 65 or older,9.7
2014,Iowa,Age,Age 18-24,17.8
2014,Iowa,Age,Age 25-44,23.9
2014,Iowa,Age,Age 45-64,19.6
2014,Iowa,Age,Age 65 or older,9.1
2014,Kansas,Age,Age 18-24,18.0
2014,Kansas,Age,Age 25-44,21.9
2014,Kansas,Age,Age 45-64,19.1
2014,Kansas,Age,Age 65 or older,9.9
2014,Kentucky,Age,Age 18-24,24.4
2014,Kentucky,Age,Age 25-44,33.7
2014,Kentucky,Age,Age 45-64,27.4
2014,Kentucky,Age,Age 65 or older,12.4
2014,Louisiana,Age,Age 18-24,17.5
2014,Louisiana,Age,Age 25-44,31.2
2014,Louisiana,Age,Age 45-64,25.9
2014,Louisiana,Age,Age 65 or older,11.6
2014,Maine,Age,Age 18-24,23.0
2014,Maine,Age,Age 25-44,28.7
2014,Maine,Age,Age 45-64,19.4
2014,Maine,Age,Age 65 or older,6.1
2014,Maryland,Age,Age 18-24,10.7
2014,Maryland,Age,Age 25-44,16.5
2014,Maryland,Age,Age 45-64,17.2
2014,Maryland,Age,Age 65 or older,8.7
2014,Massachusetts,Age,Age 18-24,11.5
2014,Massachusetts,Age,Age 25-44,17.9
2014,Massachusetts,Age,Age 45-64,16.8
2014,Massachusetts,Age,Age 65 or older,7.7
2014,Michigan,Age,Age 18-24,21.5
2014,Michigan,Age,Age 25-44,28.4
2014,Michigan,Age,Age 45-64,21.8
2014,Michigan,Age,Age 65 or older,8.9
2014,Minnesota,Age,Age 18-24,16.0
2014,Minnesota,Age,Age 25-44,20.6
2014,Minnesota,Age,Age 45-64,16.7
2014,Minnesota,Age,Age 65 or older,8.1
2014,Mississippi,Age,Age 18-24,23.1
2014,Mississippi,Age,Age 25-44,29.3
2014,Mississippi,Age,Age 45-64,24.0
2014,Mississippi,Age,Age 65 or older,10.5
2014,Missouri,Age,Age 18-24,19.4
2014,Missouri,Age,Age 25-44,25.4
2014,Missouri,Age,Age 45-64,22.4
2014,Missouri,Age,Age 65 or older,10.8
2014,Montana,Age,Age 18-24,25.8
2014,Montana,Age,Age 25-44,25.4
2014,Montana,Age,Age 45-64,20.2
2014,Montana,Age,Age 65 or older,8.3
2014,Nebraska,Age,Age 18-24,17.9
2014,Nebraska,Age,Age 25-44,21.7
2014,Nebraska,Age,Age 45-64,18.1
2014,Nebraska,Age,Age 65 or older,8.1
2014,Nevada,Age,Age 18-24,17.3
2014,Nevada,Age,Age 25-44,18.6
2014,Nevada,Age,Age 45-64,17.5
2014,Nevada,Age,Age 65 or older,12.6
2014,New Hampshire,Age,Age 18-24,21.7
2014,New Hampshire,Age,Age 25-44,23.9
2014,New Hampshire,Age,Age 45-64,16.7
2014,New Hampshire,Age,Age 65 or older,7.4
2014,New Jersey,Age,Age 18-24,12.4
2014,New Jersey,Age,Age 25-44,19.3
2014,New Jersey,Age,Age 45-64,15.5
2014,New Jersey,Age,Age 65 or older,9.0
2014,New Mexico,Age,Age 18-24,17.9
2014,New Mexico,Age,Age 25-44,25.1
2014,New Mexico,Age,Age 45-64,19.3
2014,New Mexico,Age,Age 65 or older,9.9
2014,New York,Age,Age 18-24,14.8
2014,New York,Age,Age 25-44,16.4
2014,New York,Age,Age 45-64,16.1
2014,New York,Age,Age 65 or older,7.7
2014,North Carolina,Age,Age 18-24,16.8
2014,North Carolina,Age,Age 25-44,23.7
2014,North Carolina,Age,Age 45-64,20.7
2014,North Carolina,Age,Age 65 or older,9.7
2014,North Dakota,Age,Age 18-24,20.7
2014,North Dakota,Age,Age 25-44,24.9
2014,North Dakota,Age,Age 45-64,20.7
2014,North Dakota,Age,Age 65 or older,9.6
2014,Ohio,Age,Age 18-24,19.2
2014,Ohio,Age,Age 25-44,27.2
2014,Ohio,Age,Age 45-64,22.4
2014,Ohio,Age,Age 65 or older,10.2
2014,Oklahoma,Age,Age 18-24,24.1
2014,Oklahoma,Age,Age 25-44,25.3
2014,Oklahoma,Age,Age 45-64,21.3
2014,Oklahoma,Age,Age 65 or older,11.2
2014,Oregon,Age,Age 18-24,17.5
2014,Oregon,Age,Age 25-44,20.8
2014,Oregon,Age,Age 45-64,18.2
2014,Oregon,Age,Age 65 or older,8.6
2014,Pennsylvania,Age,Age 18-24,20.4
2014,Pennsylvania,Age,Age 25-44,24.8
2014,Pennsylvania,Age,Age 45-64,22.5
2014,Pennsylvania,Age,Age 65 or older,8.5
2014,Rhode Island,Age,Age 18-24,14.4
2014,Rhode Island,Age,Age 25-44,22.5
2014,Rhode Island,Age,Age 45-64,16.6
2014,Rhode Island,Age,Age 65 or older,7.2
2014,South Carolina,Age,Age 18-24,19.2
2014,South Carolina,Age,Age 25-44,28.4
2014,South Carolina,Age,Age 45-64,23.7
2014,South Carolina,Age,Age 65 or older,8.7
2014,South Dakota,Age,Age 18-24,16.4
2014,South Dakota,Age,Age 25-44,24.1
2014,South Dakota,Age,Age 45-64,20.2
2014,South Dakota,Age,Age 65 or older,8.5
2014,Tennessee,Age,Age 18-24,24.3
2014,Tennessee,Age,Age 25-44,29.9
2014,Tennessee,Age,Age 45-64,25.3
2014,Tennessee,Age,Age 65 or older,12.7
2014,Texas,Age,Age 18-24,12.0
2014,Texas,Age,Age 25-44,17.3
2014,Texas,Age,Age 45-64,15.9
2014,Texas,Age,Age 65 or older,7.4
2014,Utah,Age,Age 18-24,8.5
2014,Utah,Age,Age 25-44,11.5
2014,Utah,Age,Age 45-64,10.4
2014,Utah,Age,Age 65 or older,4.5
2014,Vermont,Age,Age 18-24,17.8
2014,Vermont,Age,Age 25-44,25.7
2014,Vermont,Age,Age 45-64,15.1
2014,Vermont,Age,Age 65 or older,5.8
2014,Virginia,Age,Age 18-24,23.1
2014,Virginia,Age,Age 25-44,23.5
2014,Virginia,Age,Age 45-64,19.5
2014,Virginia,Age,Age 65 or older,9.5
2014,Washington,Age,Age 18-24,13.6
2014,Washington,Age,Age 25-44,18.7
2014,Washington,Age,Age 45-64,16.7
2014,Washington,Age,Age 65 or older,7.5
2014,West Virginia,Age,Age 18-24,26.6
2014,West Virginia,Age,Age 25-44,36.0
2014,West Virginia,Age,Age 45-64,27.7
2014,West Virginia,Age,Age 65 or older,12.7
2014,Wisconsin,Age,Age 18-24,16.9
2014,Wisconsin,Age,Age 25-44,21.7
2014,Wisconsin,Age,Age 45-64,19.2
2014,Wisconsin,Age,Age 65 or older,7.5
2014,Wyoming,Age,Age 18-24,20.4
2014,Wyoming,Age,Age 25-44,24.6
2014,Wyoming,Age,Age 45-64,19.2
2014,Wyoming,Age,Age 65 or older,9.8
2015,Alabama,Age,Age 18-24,21.1
2015,Alabama,Age,Age 25-44,27.4
2015,Alabama,Age,Age 45-64,22.5
2015,Alabama,Age,Age 65 or older,10.2
2015,Alaska,Age,Age 18-24,16.0
2015,Alaska,Age,Age 25-44,23.7
2015,Alaska,Age,Age 45-64,19.5
2015,Alaska,Age,Age 65 or older,8.8
2015,Arizona,Age,Age 18-24,10.8
2015,Arizona,Age,Age 25-44,16.7
2015,Arizona,Age,Age 45-64,16.1
2015,Arizona,Age,Age 65 or older,8.8
2015,Arkansas,Age,Age 18-24,29.6
2015,Arkansas,Age,Age 25-44,32.9
2015,Arkansas,Age,Age 45-64,23.8
2015,Arkansas,Age,Age 65 or older,11.4
2015,California,Age,Age 18-24,10.0
2015,California,Age,Age 25-44,13.8
2015,California,Age,Age 45-64,13.0
2015,California,Age,Age 65 or older,6.1
2015,Colorado,Age,Age 18-24,17.7
2015,Colorado,Age,Age 25-44,17.2
2015,Colorado,Age,Age 45-64,17.1
2015,Colorado,Age,Age 65 or older,8.1
2015,Connecticut,Age,Age 18-24,9.9
2015,Connecticut,Age,Age 25-44,17.5
2015,Connecticut,Age,Age 45-64,14.9
2015,Connecticut,Age,Age 65 or older,7.3
2015,Delaware,Age,Age 18-24,15.3
2015,Delaware,Age,Age 25-44,19.8
2015,Delaware,Age,Age 45-64,21.3
2015,Delaware,Age,Age 65 or older,8.7
2015,District of Columbia,Age,Age 25-44,14.9
2015,District of Columbia,Age,Age 45-64,21.7
2015,District of Columbia,Age,Age 65 or older,10.2
2015,Florida,Age,Age 18-24,11.2
2015,Florida,Age,Age 25-44,19.6
2015,Florida,Age,Age 45-64,19.5
2015,Florida,Age,Age 65 or older,8.4
2015,Georgia,Age,Age 18-24,10.6
2015,Georgia,Age,Age 25-44,20.8
2015,Georgia,Age,Age 45-64,21.1
2015,Georgia,Age,Age 65 or older,10.2
2015,Hawaii,Age,Age 18-24,15.3
2015,Hawaii,Age,Age 25-44,19.0
2015,Hawaii,Age,Age 45-64,13.8
2015,Hawaii,Age,Age 65 or older,6.1
2015,Idaho,Age,Age 18-24,11.1
2015,Idaho,Age,Age 25-44,16.4
2015,Idaho,Age,Age 45-64,16.0
2015,Idaho,Age,Age 65 or older,7.8
2015,Illinois,Age,Age 18-24,13.4
2015,Illinois,Age,Age 25-44,17.0
2015,Illinois,Age,Age 45-64,17.4
2015,Illinois,Age,Age 65 or older,8.8
2015,Indiana,Age,Age 18-24,24.4
2015,Indiana,Age,Age 25-44,22.0
2015,Indiana,Age,Age 45-64,23.1
2015,Indiana,Age,Age 65 or older,10.9
2015,Iowa,Age,Age 18-24,18.6
2015,Iowa,Age,Age 25-44,23.7
2015,Iowa,Age,Age 45-64,17.9
2015,Iowa,Age,Age 65 or older,9.7
2015,Kansas,Age,Age 18-24,15.4
2015,Kansas,Age,Age 25-44,22.1
2015,Kansas,Age,Age 45-64,19.7
2015,Kansas,Age,Age 65 or older,8.7
2015,Kentucky,Age,Age 18-24,25.1
2015,Kentucky,Age,Age 25-44,32.3
2015,Kentucky,Age,Age 45-64,28.0
2015,Kentucky,Age,Age 65 or older,12.3
2015,Louisiana,Age,Age 18-24,16.2
2015,Louisiana,Age,Age 25-44,26.1
2015,Louisiana,Age,Age 45-64,25.5
2015,Louisiana,Age,Age 65 or older,11.4
2015,Maine,Age,Age 18-24,20.6
2015,Maine,Age,Age 25-44,28.3
2015,Maine,Age,Age 45-64,19.6
2015,Maine,Age,Age 65 or older,8.1
2015,Maryland,Age,Age 18-24,13.0
2015,Maryland,Age,Age 25-44,17.2
2015,Maryland,Age,Age 45-64,17.7
2015,Maryland,Age,Age 65 or older,7.6
2015,Massachusetts,Age,Age 18-24,12.3
2015,Massachusetts,Age,Age 25-44,16.7
2015,Massachusetts,Age,Age 45-64,15.2
2015,Massachusetts,Age,Age 65 or older,8.7
2015,Michigan,Age,Age 18-24,15.6
2015,Michigan,Age,Age 25-44,27.6
2015,Michigan,Age,Age 45-64,22.7
2015,Michigan,Age,Age 65 or older,10.3
2015,Minnesota,Age,Age 18-24,17.3
2015,Minnesota,Age,Age 25-44,19.9
2015,Minnesota,Age,Age 45-64,17.2
2015,Minnesota,Age,Age 65 or older,7.4
2015,Mississippi,Age,Age 18-24,20.3
2015,Mississippi,Age,Age 25-44,26.5
2015,Mississippi,Age,Age 45-64,26.5
2015,Mississippi,Age,Age 65 or older,10.7
2015,Missouri,Age,Age 18-24,18.0
2015,Missouri,Age,Age 25-44,29.6
2015,Missouri,Age,Age 45-64,23.7
2015,Missouri,Age,Age 65 or older,11.0
2015,Montana,Age,Age 18-24,21.3
2015,Montana,Age,Age 25-44,25.3
2015,Montana,Age,Age 45-64,19.2
2015,Montana,Age,Age 65 or older,8.4
2015,Nebraska,Age,Age 18-24,17.4
2015,Nebraska,Age,Age 25-44,21.3
2015,Nebraska,Age,Age 45-64,17.7
2015,Nebraska,Age,Age 65 or older,8.8
2015,Nevada,Age,Age 18-24,13.8
2015,Nevada,Age,Age 25-44,23.2
2015,Nevada,Age,Age 45-64,15.8
2015,Nevada,Age,Age 65 or older,12.3
2015,New Hampshire,Age,Age 18-24,14.7
2015,New Hampshire,Age,Age 25-44,19.9
2015,New Hampshire,Age,Age 45-64,18.1
2015,New Hampshire,Age,Age 65 or older,6.7
2015,New Jersey,Age,Age 18-24,11.7
2015,New Jersey,Age,Age 25-44,17.1
2015,New Jersey,Age,Age 45-64,14.3
2015,New Jersey,Age,Age 65 or older,7.5
2015,New Mexico,Age,Age 18-24,16.4
2015,New Mexico,Age,Age 25-44,21.0
2015,New Mexico,Age,Age 45-64,18.7
2015,New Mexico,Age,Age 65 or older,10.8
2015,New York,Age,Age 18-24,14.0
2015,New York,Age,Age 25-44,18.0
2015,New York,Age,Age 45-64,17.0
2015,New York,Age,Age 65 or older,8.1
2015,North Carolina,Age,Age 18-24,22.9
2015,North Carolina,Age,Age 25-44,21.8
2015,North Carolina,Age,Age 45-64,20.6
2015,North Carolina,Age,Age 65 or older,9.1
2015,North Dakota,Age,Age 18-24,20.6
2015,North Dakota,Age,Age 25-44,22.8
2015,North Dakota,Age,Age 45-64,20.1
2015,North Dakota,Age,Age 65 or older,8.2
2015,Ohio,Age,Age 18-24,22.2
2015,Ohio,Age,Age 25-44,26.8
2015,Ohio,Age,Age 45-64,23.6
2015,Ohio,Age,Age 65 or older,9.9
2015,Oklahoma,Age,Age 18-24,22.3
2015,Oklahoma,Age,Age 25-44,26.0
2015,Oklahoma,Age,Age 45-64,23.6
2015,Oklahoma,Age,Age 65 or older,13.0
2015,Oregon,Age,Age 18-24,19.1
2015,Oregon,Age,Age 25-44,19.9
2015,Oregon,Age,Age 45-64,18.8
2015,Oregon,Age,Age 65 or older,8.9
2015,Pennsylvania,Age,Age 18-24,15.3
2015,Pennsylvania,Age,Age 25-44,23.8
2015,Pennsylvania,Age,Age 45-64,19.9
2015,Pennsylvania,Age,Age 65 or older,9.0
2015,Rhode Island,Age,Age 18-24,11.5
2015,Rhode Island,Age,Age 25-44,20.9
2015,Rhode Island,Age,Age 45-64,17.0
2015,Rhode Island,Age,Age 65 or older,7.5
2015,South Carolina,Age,Age 18-24,20.6
2015,South Carolina,Age,Age 25-44,24.1
2015,South Carolina,Age,Age 45-64,21.9
2015,South Carolina,Age,Age 65 or older,8.8
2015,South Dakota,Age,Age 18-24,23.6
2015,South Dakota,Age,Age 25-44,25.4
2015,South Dakota,Age,Age 45-64,20.1
2015,South Dakota,Age,Age 65 or older,9.8
2015,Tennessee,Age,Age 18-24,18.5
2015,Tennessee,Age,Age 25-44,24.1
2015,Tennessee,Age,Age 45-64,25.9
2015,Tennessee,Age,Age 65 or older,13.8
2015,Texas,Age,Age 18-24,16.1
2015,Texas,Age,Age 25-44,17.6
2015,Texas,Age,Age 45-64,16.3
2015,Texas,Age,Age 65 or older,6.7
2015,Utah,Age,Age 18-24,7.7
2015,Utah,Age,Age 25-44,11.0
2015,Utah,Age,Age 45-64,9.3
2015,Utah,Age,Age 65 or older,5.2
2015,Vermont,Age,Age 18-24,18.0
2015,Vermont,Age,Age 25-44,19.8
2015,Vermont,Age,Age 45-64,16.5
2015,Vermont,Age,Age 65 or older,9.0
2015,Virginia,Age,Age 18-24,18.2
2015,Virginia,Age,Age 25-44,19.5
2015,Virginia,Age,Age 45-64,17.2
2015,Virginia,Age,Age 65 or older,8.6
2015,Washington,Age,Age 18-24,14.4
2015,Washington,Age,Age 25-44,16.9
2015,Washington,Age,Age 45-64,17.1
2015,Washington,Age,Age 65 or older,8.0
2015,West Virginia,Age,Age 18-24,25.5
2015,West Virginia,Age,Age 25-44,34.7
2015,West Virginia,Age,Age 45-64,28.1
2015,West Virginia,Age,Age 65 or older,10.7
2015,Wisconsin,Age,Age 18-24,19.2
2015,Wisconsin,Age,Age 25-44,20.1
2015,Wisconsin,Age,Age 45-64,19.5
2015,Wisconsin,Age,Age 65 or older,8.2
2015,Wyoming,Age,Age 18-24,13.7
2015,Wyoming,Age,Age 25-44,26.8
2015,Wyoming,Age,Age 45-64,18.9
2015,Wyoming,Age,Age 65 or older,9.4
2016,Alabama,Age,Age 18-24,16.5
2016,Alabama,Age,Age 25-44,28.8
2016,Alabama,Age,Age 45-64,23.7
2016,Alabama,Age,Age 65 or older,10.0
2016,Alaska,Age,Age 18-24,17.0
2016,Alaska,Age,Age 25-44,23.9
2016,Alaska,Age,Age 45-64,19.2
2016,Alaska,Age,Age 65 or older,8.1
2016,Arizona,Age,Age 18-24,9.0
2016,Arizona,Age,Age 25-44,18.6
2016,Arizona,Age,Age 45-64,17.1
2016,Arizona,Age,Age 65 or older,8.7
2016,Arkansas,Age,Age 18-24,21.3
2016,Arkansas,Age,Age 25-44,31.6
2016,Arkansas,Age,Age 45-64,24.6
2016,Arkansas,Age,Age 65 or older,11.3
2016,California,Age,Age 18-24,9.2
2016,California,Age,Age 25-44,12.8
2016,California,Age,Age 45-64,12.6
2016,California,Age,Age 65 or older,5.6
2016,Colorado,Age,Age 18-24,15.7
2016,Colorado,Age,Age 25-44,19.0
2016,Colorado,Age,Age 45-64,15.9
2016,Colorado,Age,Age 65 or older,8.0
2016,Connecticut,Age,Age 18-24,13.1
2016,Connecticut,Age,Age 25-44,15.5
2016,Connecticut,Age,Age 45-64,14.9
2016,Connecticut,Age,Age 65 or older,7.8
2016,Delaware,Age,Age 18-24,11.8
2016,Delaware,Age,Age 25-44,21.2
2016,Delaware,Age,Age 45-64,21.9
2016,Delaware,Age,Age 65 or older,9.4
2016,District of Columbia,Age,Age 18-24,12.9
2016,District of Columbia,Age,Age 25-44,13.8
2016,District of Columbia,Age,Age 45-64,20.1
2016,District of Columbia,Age,Age 65 or older,9.0
2016,Florida,Age,Age 18-24,11.2
2016,Florida,Age,Age 25-44,19.1
2016,Florida,Age,Age 45-64,19.0
2016,Florida,Age,Age 65 or older,8.4
2016,Georgia,Age,Age 18-24,11.3
2016,Georgia,Age,Age 25-44,22.1
2016,Georgia,Age,Age 45-64,19.8
2016,Georgia,Age,Age 65 or older,10.8
2016,Hawaii,Age,Age 18-24,12.0
2016,Hawaii,Age,Age 25-44,18.0
2016,Hawaii,Age,Age 45-64,12.7
2016,Hawaii,Age,Age 65 or older,6.3
2016,Idaho,Age,Age 18-24,12.5
2016,Idaho,Age,Age 25-44,19.0
2016,Idaho,Age,Age 45-64,14.3
2016,Idaho,Age,Age 65 or older,8.7
2016,Illinois,Age,Age 18-24,14.5
2016,Illinois,Age,Age 25-44,18.5
2016,Illinois,Age,Age 45-64,17.2
2016,Illinois,Age,Age 65 or older,9.4
2016,Indiana,Age,Age 18-24,16.8
2016,Indiana,Age,Age 25-44,25.1
2016,Indiana,Age,Age 45-64,24.7
2016,Indiana,Age,Age 65 or older,11.6
2016,Iowa,Age,Age 18-24,15.5
2016,Iowa,Age,Age 25-44,21.2
2016,Iowa,Age,Age 45-64,18.4
2016,Iowa,Age,Age 65 or older,8.4
2016,Kansas,Age,Age 18-24,12.4
2016,Kansas,Age,Age 25-44,22.2
2016,Kansas,Age,Age 45-64,18.8
2016,Kansas,Age,Age 65 or older,9.8
2016,Kentucky,Age,Age 18-24,17.3
2016,Kentucky,Age,Age 25-44,33.2
2016,Kentucky,Age,Age 45-64,26.2
2016,Kentucky,Age,Age 65 or older,12.4
2016,Louisiana,Age,Age 18-24,21.4
2016,Louisiana,Age,Age 25-44,28.6
2016,Louisiana,Age,Age 45-64,23.7
2016,Louisiana,Age,Age 65 or older,11.5
2016,Maine,Age,Age 18-24,17.1
2016,Maine,Age,Age 25-44,28.2
2016,Maine,Age,Age 45-64,21.5
2016,Maine,Age,Age 65 or older,8.4
2016,Maryland,Age,Age 18-24,10.0
2016,Maryland,Age,Age 25-44,16.6
2016,Maryland,Age,Age 45-64,15.7
2016,Maryland,Age,Age 65 or older,7.2
2016,Massachusetts,Age,Age 18-24,10.6
2016,Massachusetts,Age,Age 25-44,15.6
2016,Massachusetts,Age,Age 45-64,16.2
2016,Massachusetts,Age,Age 65 or older,8.0
2016,Michigan,Age,Age 18-24,18.3
2016,Michigan,Age,Age 25-44,26.1
2016,Michigan,Age,Age 45-64,23.0
2016,Michigan,Age,Age 65 or older,9.4
2016,Minnesota,Age,Age 18-24,12.6
2016,Minnesota,Age,Age 25-44,19.2
2016,Minnesota,Age,Age 45-64,16.4
2016,Minnesota,Age,Age 65 or older,8.1
2016,Mississippi,Age,Age 18-24,25.6
2016,Mississippi,Age,Age 25-44,25.7
2016,Mississippi,Age,Age 45-64,25.2
2016,Mississippi,Age,Age 65 or older,12.1
2016,Missouri,Age,Age 18-24,18.6
2016,Missouri,Age,Age 25-44,27.6
2016,Missouri,Age,Age 45-64,25.5
2016,Missouri,Age,Age 65 or older,10.6
2016,Montana,Age,Age 18-24,19.4
2016,Montana,Age,Age 25-44,23.1
2016,Montana,Age,Age 45-64,20.7
2016,Montana,Age,Age 65 or older,8.6
2016,Nebraska,Age,Age 18-24,14.9
2016,Nebraska,Age,Age 25-44,21.5
2016,Nebraska,Age,Age 45-64,18.0
2016,Nebraska,Age,Age 65 or older,9.2
2016,Nevada,Age,Age 18-24,12.5
2016,Nevada,Age,Age 25-44,18.3
2016,Nevada,Age,Age 45-64,19.6
2016,Nevada,Age,Age 65 or older,10.2
2016,New Hampshire,Age,Age 18-24,24.2
2016,New Hampshire,Age,Age 25-44,26.0
2016,New Hampshire,Age,Age 45-64,16.6
2016,New Hampshire,Age,Age 65 or older,6.2
2016,New Jersey,Age,Age 18-24,13.5
2016,New Jersey,Age,Age 25-44,14.5
2016,New Jersey,Age,Age 45-64,16.5
2016,New Jersey,Age,Age 65 or older,8.8
2016,New Mexico,Age,Age 18-24,19.1
2016,New Mexico,Age,Age 25-44,19.8
2016,New Mexico,Age,Age 45-64,17.8
2016,New Mexico,Age,Age 65 or older,8.5
2016,New York,Age,Age 18-24,11.7
2016,New York,Age,Age 25-44,17.0
2016,New York,Age,Age 45-64,16.8
2016,New York,Age,Age 65 or older,6.5
2016,North Carolina,Age,Age 18-24,16.9
2016,North Carolina,Age,Age 25-44,21.5
2016,North Carolina,Age,Age 45-64,20.2
2016,North Carolina,Age,Age 65 or older,8.8
2016,North Dakota,Age,Age 18-24,20.4
2016,North Dakota,Age,Age 25-44,23.9
2016,North Dakota,Age,Age 45-64,21.5
2016,North Dakota,Age,Age 65 or older,9.5
2016,Ohio,Age,Age 18-24,16.5
2016,Ohio,Age,Age 25-44,30.3
2016,Ohio,Age,Age 45-64,24.9
2016,Ohio,Age,Age 65 or older,10.6
2016,Oklahoma,Age,Age 18-24,21.1
2016,Oklahoma,Age,Age 25-44,23.3
2016,Oklahoma,Age,Age 45-64,21.7
2016,Oklahoma,Age,Age 65 or older,9.2
2016,Oregon,Age,Age 18-24,15.1
2016,Oregon,Age,Age 25-44,19.0
2016,Oregon,Age,Age 45-64,19.3
2016,Oregon,Age,Age 65 or older,7.8
2016,Pennsylvania,Age,Age 18-24,12.6
2016,Pennsylvania,Age,Age 25-44,23.5
2016,Pennsylvania,Age,Age 45-64,21.8
2016,Pennsylvania,Age,Age 65 or older,7.2
2016,Rhode Island,Age,Age 18-24,9.2
2016,Rhode Island,Age,Age 25-44,17.7
2016,Rhode Island,Age,Age 45-64,17.5
2016,Rhode Island,Age,Age 65 or older,8.0
2016,South Carolina,Age,Age 18-24,16.2
2016,South Carolina,Age,Age 25-44,24.9
2016,South Carolina,Age,Age 45-64,23.7
2016,South Carolina,Age,Age 65 or older,9.3
2016,South Dakota,Age,Age 18-24,13.6
2016,South Dakota,Age,Age 25-44,25.0
2016,South Dakota,Age,Age 45-64,18.9
2016,South Dakota,Age,Age 65 or older,9.5
2016,Tennessee,Age,Age 18-24,19.1
2016,Tennessee,Age,Age 25-44,24.4
2016,Tennessee,Age,Age 45-64,26.3
2016,Tennessee,Age,Age 65 or older,13.2
2016,Texas,Age,Age 18-24,8.0
2016,Texas,Age,Age 25-44,16.7
2016,Texas,Age,Age 45-64,16.3
2016,Texas,Age,Age 65 or older,10.0
2016,Utah,Age,Age 18-24,6.8
2016,Utah,Age,Age 25-44,11.0
2016,Utah,Age,Age 45-64,9.6
2016,Utah,Age,Age 65 or older,3.7
2016,Vermont,Age,Age 18-24,22.0
2016,Vermont,Age,Age 25-44,23.0
2016,Vermont,Age,Age 45-64,16.7
2016,Vermont,Age,Age 65 or older,7.0
2016,Virginia,Age,Age 18-24,10.7
2016,Virginia,Age,Age 25-44,18.7
2016,Virginia,Age,Age 45-64,17.3
2016,Virginia,Age,Age 65 or older,8.6
2016,Washington,Age,Age 18-24,14.5
2016,Washington,Age,Age 25-44,17.4
2016,Washington,Age,Age 45-64,13.7
2016,Washington,Age,Age 65 or older,7.9
2016,West Virginia,Age,Age 18-24,22.3
2016,West Virginia,Age,Age 25-44,33.3
2016,West Virginia,Age,Age 45-64,27.9
2016,West Virginia,Age,Age 65 or older,10.8
2016,Wisconsin,Age,Age 18-24,14.1
2016,Wisconsin,Age,Age 25-44,21.9
2016,Wisconsin,Age,Age 45-64,19.6
2016,Wisconsin,Age,Age 65 or older,7.3
2016,Wyoming,Age,Age 18-24,22.5
2016,Wyoming,Age,Age 25-44,24.0
2016,Wyoming,Age,Age 45-64,18.1
2016,Wyoming,Age,Age 65 or older,9.5
2017,Alabama,Age,Age 18-24,18.2
2017,Alabama,Age,Age 25-44,27.9
2017,Alabama,Age,Age 45-64,21.7
2017,Alabama,Age,Age 65 or older,10.8
2017,Alaska,Age,Age 18-24,20.8
2017,Alaska,Age,Age 25-44,25.0
2017,Alaska,Age,Age 45-64,21.2
2017,Alaska,Age,Age 65 or older,10.6
